date,headline,source,compound,sentiment
2024-05-15,"HDFC Bank, consumer stocks weigh on Indian shares; US inflation eyed - Reuters",Reuters,0.296,Positive
2024-05-15,HDFC Life Insurance declares bonus worth Rs 3722 cr to policyholders - Business Standard,Business Standard,0.6597,Positive
2024-05-15,"Pressure on banking stocks transitory, experts say; SBI, ICICI Bank, Axis Bank among top picks for long term - Mint",Mint,-0.1027,Negative
2024-05-16,"Zoozle Launches India's First Membership Plan for E-commerce Buyers, Offers Exclusive Benefits with HDFC Bank - Business Standard",Business Standard,0.4767,Positive
2024-05-16,"Honeywell Automation shares rally 8%, hit 52-week high amid strong Q4 show - Business Standard",Business Standard,0.6705,Positive
2024-05-16,"Latest loan interest rates from top banks: SBI, HDFC Bank, Bank of Baroda, Canara Bank, PNB in May 2024 - The Times of India",The Times of India,0.5859,Positive
2024-05-17,"Multibagger Stock: Kirloskar Brothers gained 110% in less than 5 months, advanced 1100% in 5 years; should you invest? - Mint",Mint,0.5574,Positive
2024-05-17,"Q4 Results Today: NHPC, ZEEL, Delhivery, Pfizer, JSW Steel, Bandhan Bank, Godrej Industries to post earnings on May 17 - Mint",Mint,0.0,Neutral
2024-05-17,Delhivery slides back to losses; Prosus names new CEO - The Economic Times,The Economic Times,-0.4019,Negative
2024-05-17,Brokerages bullish on Crompton Greaves post Q4; stock hits 52-week high - Business Standard,Business Standard,0.0,Neutral
2024-05-18,"Debt, equity holders approve merger of IDFC with IDFC First Bank - The Times of India",The Times of India,-0.3612,Negative
2024-05-18,Fees and charges - HDFC Bank Pixel Play Credit Card: How to apply for virtual credit card - The Economic Times,The Economic Times,0.6705,Positive
2024-05-18,HDFC Bank gets $500 million push for loans to women - The Times of India,The Times of India,0.0,Neutral
2024-05-18,HDFC Bank Pixel Play Credit Card: How to apply for virtual credit card - The Economic Times,The Economic Times,0.765,Positive
2024-05-18,"PPFAS Mutual Fund: ITC, Power Grid, and Coal India among top 10 stock holdings in April - The Economic Times",The Economic Times,0.2023,Positive
2024-05-18,"Indian stock market special live trading session today: Check out timings, purpose, other key details - Mint",Mint,0.4019,Positive
2024-05-19,Top 5 Indian Private Banking Stocks with the Lowest NPAs in FY24 - Equitymaster,Equitymaster,-0.2023,Negative
2024-05-20,HDFC Bank's Pixel Play credit card lets you pick your perks! Is it worthy? - Business Standard,Business Standard,0.8016,Positive
2024-05-20,"NSE, BSE shut today on account of Lok Sabha Elections - Mint",Mint,0.0,Neutral
2024-05-21,Mismatch in date of birth - EPF claim rejection: 8 reasons EPF withdrawal claim can get rejected - The Economic Times,The Economic Times,-0.7717,Negative
2024-05-21,"Mandeep Auto Industries share price makes a weak debut, stock opens with 7% discount at ₹62.25 apiece on NSE SME - Mint",Mint,-0.1779,Negative
2024-05-22,"Paytm Q4 FY24 results: Loss widens to Rs 550 crore, warns of job cuts - Business Standard",Business Standard,-0.5994,Negative
2024-05-22,Paytm CEO Vijay Shekhar Sharma says ‘the worst is behind us’ after Q4 results - Mint,Mint,-0.6249,Negative
2024-05-23,"Merger talks between NSE, BSE offshore arms at Gift City called off - Mint",Mint,0.4404,Positive
2024-05-23,"Go Digit share price makes a lukewarm debut, stock opens with a mere 5% premium at ₹286 apiece on NSE - Mint",Mint,0.296,Positive
2024-05-23,NSE listed companies' market capitalisation surpasses $5 trn mark - Business Standard,Business Standard,0.0,Neutral
2024-05-23,"Loan against property: HDFC Bank, State Bank of India and Indian Bank offer the lowest interest rate - Moneycontrol.com",Moneycontrol.com,0.1027,Positive
2024-05-23,"IndiGo's net profit doubles to ₹1,895 crore in Q4 as travel demand soars - Mint",Mint,0.34,Positive
2024-05-23,"PG Electroplast soars 11%, hits record high on solid Q4, 1:10 stock split - Business Standard",Business Standard,0.1531,Positive
2024-05-24,"What is APK, APK files to avoid fraud - Latest banking frauds: What is APK fraud, how to protect yourself - The Economic Times",The Economic Times,-0.8885,Negative
2024-05-24,UPI payment: Maximum limit is Rs 1 lakh/transaction but your bank may not allow it; know why - The Economic Times,The Economic Times,-0.2498,Negative
2024-05-24,"Five stocks contribute 75% to Nifty's latest 1,000-point rally - Moneycontrol.com",Moneycontrol.com,0.0,Neutral
2024-05-24,"'Temporarily unavailable...' - HDFC Bank UPI, mobile, net banking services to be down on THIS date, time - ET Now",ET Now,0.0,Neutral
2024-05-24,What are the two triggers for the India stock market crash? Wood answers - Business Standard,Business Standard,-0.4019,Negative
2024-05-24,"Glenmark Pharmaceuticals Q4 Results: Net loss widens to ₹1,238.6 crore, revenue up 2% YoY; dividend declared - Mint",Mint,-0.3182,Negative
2024-05-27,Bank locker charges 2024: SBI vs HDFC Bank vs ICICI Bank vs Canara Bank vs PNB - The Economic Times,The Economic Times,-0.2732,Negative
2024-05-28,"HDFC Bank, YES Bank and more: 4 credit card changes you need to know about - Business Standard",Business Standard,0.7439,Positive
2024-05-28,NMDC falls 2% on weak Q4 performance; Rs 7.25 dividend announced in FY24 - Business Standard,Business Standard,-0.4404,Negative
2024-05-29,"HDFC Bank to stop SMS alerts for Low-Value UPI transactions, email notifications to continue - Mint",Mint,-0.296,Negative
2024-05-29,Brigade Enterprises gains over 8% to hit 52-week high on strong Q4 results - Upstox,Upstox,0.6908,Positive
2024-05-29,"Nifty, Sensex Decline As ICICI Bank, HDFC Bank, RIL Drag: Midday Market Update - NDTV Profit",NDTV Profit,0.5719,Positive
2024-05-29,HDFC bank to stop SMS alerts for UPI payments up to Rs 100: Check details - Business Standard,Business Standard,-0.296,Negative
2024-05-29,Lok Sabha Elections 2024: How has stock market performed after past elections and what to expect after June 4? - Mint,Mint,0.0,Neutral
2024-05-30,"Q4 Results Today: Reliance Infra, Muthoot Finance, Apollo Hospitals among 908 companies to post earnings on May 30 - Mint",Mint,0.0,Neutral
2024-05-30,"IDFC First Bank board approves plan to raise ₹3,200 cr via preferential issue - Mint",Mint,0.4019,Positive
2024-05-31,Welspun Corp stock drops 8% on lower-than-expected FY25 guidance - Mint,Mint,0.0,Neutral
2024-05-31,"Hdfc Bank Outlook for the Week (June 03, 2024 – June 07, 2024) - Equitypandit",Equitypandit,0.0,Neutral
2024-05-31,"GSM Foils share price makes muted debut, lists at IPO price on NSE SME - Mint",Mint,0.296,Positive
2024-06-03,"Nifty Bank At 50,000: Index adds 100% in over six years, ICICI Bank leads the charge - CNBC TV18",CNBC TV18,0.4019,Positive
2024-06-03,"HDFC Bank debit, credit cards won't work for 2 short windows on June 4, 6th - Business Standard",Business Standard,0.3818,Positive
2024-06-03,SBI market-cap crosses Rs 8 trillion-mark for 1st time; stock rallies 8.4% - Business Standard,Business Standard,0.0,Neutral
2024-06-03,SBI joins the Rs 8-trillion m-cap league; eyes $100 billion m-cap - Business Standard,Business Standard,0.0,Neutral
2024-06-04,"HDFC Bank Debit, Credit Cards Unavailable For These Two Days; Know Details Here - News18",News18,0.3818,Positive
2024-06-04,SBI becomes sixth most valuable company; M-cap soars to Rs 8 lakh cr - The New Indian Express,The New Indian Express,0.5256,Positive
2024-06-04,"Nifty Bank crashes by 5,000 points. PNB, SBI, HDFC Bank fall up to 20% - The Economic Times",The Economic Times,0.4019,Positive
2024-06-05,"NSE creates world record of handling 1,971 crore transaction in single day - Mint",Mint,0.2732,Positive
2024-06-05,RCF shares fall 4% after receiving notice for recovery of ₹265 crore - Upstox,Upstox,0.296,Positive
2024-06-05,"World Record! NSE handles 1,971 crore transactions in a single trading session on Wednesday - The Economic Times",The Economic Times,0.0,Neutral
2024-06-06,"ALERT! Your HDFC Bank debit, credit cards won't work till... - ET Now",ET Now,0.7027,Positive
2024-06-06,"Bank account validation for income tax refunds: 7 reasons for failed bank account validation, action to be taken - The Economic Times",The Economic Times,-0.5106,Negative
2024-06-06,Latest Fixed Deposit Rates Compared: SBI vs HDFC Bank vs ICICI vs Yes vs PNB vs Canara vs Axis FD interes - The Times of India,The Times of India,0.4019,Positive
2024-06-07,"Market Close Highlights : Sensex closes 1,618pts higher, Nifty at 23,290; all sector indices, broader markets gain - Mint",Mint,0.7269,Positive
2024-06-10,"Latest HDFC Bank FD rates: HDFC Bank raises fixed deposit, recurring deposit interest rates - check list - The Times of India",The Times of India,0.4588,Positive
2024-06-10,Prediction: These Could be the Best-Performing Value Stocks Through 2030 - Equitymaster,Equitymaster,0.34,Positive
2024-06-10,HDFC Bank hikes fixed deposit rates on select tenues: All you need to know - Business Standard,Business Standard,0.0,Neutral
2024-06-10,"Vodafone Idea, YES Bank, IRB Infra shares lead NSE volumes; Mphasis, Heritage Foods top turnover - Business Today",Business Today,0.7531,Positive
2024-06-10,Life insurance industry's new business premium grew 15.5% in May - Business Standard,Business Standard,0.0,Neutral
2024-06-10,"HDFC Bank - Which bank offers up to 7.75% savings account interest rate: SBI, ICICI Bank, HDFC Bank, RBL Bank, PNB or Union Bank of India? - The Economic Times",The Economic Times,0.4588,Positive
2024-06-10,"Which bank offers up to 7.75% savings account interest rate: SBI, ICICI Bank, HDFC Bank, RBL Bank, PNB or Union Bank of India? - Savings account interest rates - The Economic Times",The Economic Times,0.7184,Positive
2024-06-11,HDFC Bank raises FD rates by 20 basis points with effect from June 10 - Business Standard,Business Standard,0.0,Neutral
2024-06-11,Deepfake videos of the NSE chief misleading investors: What you must know - Business Standard,Business Standard,-0.4019,Negative
2024-06-11,Cheer for FD investors! THESE large banks revise fixed deposit interest rates | Earn up to 8.75% - The Financial Express,The Financial Express,0.7644,Positive
2024-06-12,Fixed Deposits: 40 banks offering up to 9% interest rates on FDs in June - The Financial Express,The Financial Express,0.4588,Positive
2024-06-13,"Indian companies shine among global brand elite: TCS, HDFC Bank, Airtel, and Infosys lead pack - Mint",Mint,0.0,Neutral
2024-06-13,Canara Bank to HDFC Bank: Fixed deposit interest rates in one table - Business Standard,Business Standard,0.4588,Positive
2024-06-14,HDFC Bank vs Axis Bank: Which bank stock should you buy for long-term? Here's a 5-point analysis - Mint,Mint,0.0,Neutral
2024-06-17,"Stock market holiday: BSE, NSE to remain closed today on account of Eid al-Adha - Business Today",Business Today,0.4019,Positive
2024-06-18,How to download Form 26AS to file ITR - The Economic Times,The Economic Times,0.0,Neutral
2024-06-18,ixigo IPO listing updates: ixigo share price ends debut day with 20% premium at ₹165.72 apiece on NSE - Mint,Mint,0.296,Positive
2024-06-19,WhatsApp Scam Alert! HDFC Securities issues warning to investors about fake groups - Business Today,Business Today,-0.7263,Negative
2024-06-19,TCS and Avenue Supermarts - ​TCS and RIL among top 10 stock holdings of Axis Mutual Fund - The Economic Times,The Economic Times,0.2023,Positive
2024-06-19,Performance of Marcellus PMS products vis-à-vis respective benchmarks as of 31st May 24 - marcellus.in,marcellus.in,0.4215,Positive
2024-06-20,"Nifty Bank Hits 51,900 For The First Time | Is HDFC Bank Making A Comeback? | Stock Market - ET Now",ET Now,0.4019,Positive
2024-06-20,Mutual funds continue to buy HDFC Bank shares for fifth successive month - Moneycontrol.com,Moneycontrol.com,0.5106,Positive
2024-06-21,HDFC Bank share price snaps a 7-day winning streak; is it time to buy more or book profit? - Mint,Mint,0.83,Positive
2024-06-21,HDFC securities Makes InvestRight App Feature-Rich with InstaOptions Integration and BSE F&O Launch - Business Wire India,Business Wire India,0.296,Positive
2024-06-24,"HDFC Bank SmartWealth App: One-stop solution to invest in different asset classes | Check features, benefits - The Financial Express",The Financial Express,0.7506,Positive
2024-06-25,"ICICI Bank tops $100 billion in market cap, becomes only the 6th Indian company to hit the milestone - Moneycontrol.com",Moneycontrol.com,0.5106,Positive
2024-06-25,"Stock market opens in green, Bank Nifty at all time high - ANI News",ANI News,0.4019,Positive
2024-06-25,ICICI Bank mcap tops $100 bn; becomes only sixth Indian co to hit milestone - Business Standard,Business Standard,0.5106,Positive
2024-06-26,Is ICICI Bank The Next HDFC Bank? This Mumbai-Based Bank Tops UBS To Become 18th Largest Bank; BUY Stock? - Goodreturns,Goodreturns,0.5661,Positive
2024-06-26,HDFC Bank updates rewards on Tata Neu Infinity card for UPI transactions - Business Standard,Business Standard,0.4767,Positive
2024-06-26,Short Term Fixed Deposits offering highest interest rates – Compare the FD rates of 15 banks - The Financial Express,The Financial Express,0.4588,Positive
2024-06-26,How to download bank interest certificate for ITR filing - The Economic Times,The Economic Times,0.4588,Positive
2024-06-26,"Sensex breaches 78,000 mark for 1st time, Nifty at record high as bank stocks surge - The Times of India",The Times of India,0.4019,Positive
2024-06-27,"HDFC Bank revises fee for rent payments via credit cards on CRED, Paytm and other platforms, check details - Upstox",Upstox,0.3818,Positive
2024-06-27,"Tata Group retains title of ‘India's most valuable brand’; Infosys, HDFC Bank among others in list: Brand Finance - Mint",Mint,0.5256,Positive
2024-06-27,Multibagger! Netweb Technologies soars 430% from IPO price in just 11 months; should you buy? - Mint,Mint,0.0,Neutral
2024-06-27,"Caught on camera: HDFC Bank manager dies of cardiac arrest while working, video goes viral - Mint",Mint,-0.34,Negative
2024-06-27,"HDFC Bank imposes fee on credit card rent payments via CRED, Paytm, others - Business Standard",Business Standard,0.296,Positive
2024-06-28,Top 10 largest banks in the world by market cap in 2024: Check which Indian Bank made it to the list - The Indian Express,The Indian Express,0.2023,Positive
2024-06-28,"HDFC Bank's new credit card rules to take effect from August 1 — late fee revised; rent, utility payments to cost more - Mint",Mint,0.3818,Positive
2024-06-28,HDFC Bank's new credit card rules effective from August 1; check key changes - Mint,Mint,0.6908,Positive
2024-06-28,ICICI Bank becomes 15th most valued bank globally as m-cap breaches $100-billion mark - Moneycontrol.com,Moneycontrol.com,0.4927,Positive
2024-06-30,Balancing act: Can the new HDFC Bank regain its pre-merger old glory - Business Standard,Business Standard,0.5423,Positive
2024-07-01,"Fuel Transactions - HDFC Bank credit card charges, term: 9 major changes you should know about - The Economic Times",The Economic Times,0.128,Positive
2024-07-01,"Utility Transactions - HDFC Bank credit card charges, term: 9 major changes you should know about - The Economic Times",The Economic Times,0.128,Positive
2024-07-02,"HDFC Bank up 2%, nears record high; stock up 19% from June low - Business Standard",Business Standard,-0.2732,Negative
2024-07-02,"HDFC Bank customers take note! Downtime of over 13 hours scheduled next week; ATM, net banking, UPI servi - The Times of India",The Times of India,0.0,Neutral
2024-07-02,"Banks under pressure; ICICI, IndusInd, BOB, IDFC First down up to 3% - Business Standard",Business Standard,-0.296,Negative
2024-07-02,CDSL shares fall after announcing 1:1 bonus issue of equity shares - Business Standard,Business Standard,0.7845,Positive
2024-07-02,HDFC Bank's ADR snaps 4-day losing streak after foreign holding slips below 55% in June quarter - CNBC TV18,CNBC TV18,-0.3818,Negative
